GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06
0500000US12111,12111,"St. Lucie County, Florida",230063,125256,14531,110725,104807
0500000US12113,12113,"Santa Rosa County, Florida",126177,77979,5307,72672,48198
0500000US12115,12115,"Sarasota County, Florida",335373,172615,16409,156206,162758
0500000US12117,12117,"Seminole County, Florida",348701,228468,26531,201937,120233
0500000US12119,12119,"Sumter County, Florida",96291,28514,3232,25282,67777
0500000US12121,12121,"Suwannee County, Florida",35063,18020,2193,15827,17043
0500000US12123,12123,"Taylor County, Florida",18904,8488,721,7767,10416
0500000US12125,12125,"Union County, Florida",12759,5224,456,4768,7535
0500000US12127,12127,"Volusia County, Florida",418750,220267,26272,193995,198483
0500000US12129,12129,"Wakulla County, Florida",25178,14306,1021,13285,10872
0500000US12131,12131,"Walton County, Florida",47266,28113,3534,24579,19153
0500000US12133,12133,"Washington County, Florida",20169,9637,1184,8453,10532
0500000US13001,13001,"Appling County, Georgia",14209,8299,780,7519,5910
0500000US13003,13003,"Atkinson County, Georgia",6162,3730,360,3370,2432
0500000US13005,13005,"Bacon County, Georgia",8716,5033,542,4491,3683
0500000US13007,13007,"Baker County, Georgia",2705,1457,145,1312,1248
0500000US13009,13009,"Baldwin County, Georgia",37806,19392,1684,17708,18414
0500000US13011,13011,"Banks County, Georgia",14422,8703,510,8193,5719
0500000US13013,13013,"Barrow County, Georgia",53342,34679,2844,31835,18663
0500000US13015,13015,"Bartow County, Georgia",77565,48594,3352,45242,28971
0500000US13017,13017,"Ben Hill County, Georgia",13469,6619,704,5915,6850
0500000US13019,13019,"Berrien County, Georgia",14983,7614,1208,6406,7369
0500000US13021,13021,"Bibb County, Georgia",119965,67039,5602,61437,52926
0500000US13023,13023,"Bleckley County, Georgia",10407,4844,532,4312,5563
0500000US13025,13025,"Brantley County, Georgia",14231,7544,701,6843,6687
0500000US13027,13027,"Brooks County, Georgia",12601,6915,652,6263,5686
0500000US13029,13029,"Bryan County, Georgia",24019,16907,1363,15544,7112
0500000US13031,13031,"Bulloch County, Georgia",58861,37982,2219,35763,20879
0500000US13033,13033,"Burke County, Georgia",17514,9210,609,8601,8304
0500000US13035,13035,"Butts County, Georgia",18985,10599,1314,9285,8386
0500000US13037,13037,"Calhoun County, Georgia",5443,2753,505,2248,2690
0500000US13039,13039,"Camden County, Georgia",39287,26563,2054,24509,12724
0500000US13043,13043,"Candler County, Georgia",8489,4751,480,4271,3738
0500000US13045,13045,"Carroll County, Georgia",87083,53644,5518,48126,33439
0500000US13047,13047,"Catoosa County, Georgia",51319,33005,1993,31012,18314
0500000US13049,13049,"Charlton County, Georgia",10833,5883,1337,4546,4950
0500000US13051,13051,"Chatham County, Georgia",219737,140519,11512,129007,79218
0500000US13053,13053,"Chattahoochee County, Georgia",9001,6839,137,6702,2162
0500000US13055,13055,"Chattooga County, Georgia",20528,9694,792,8902,10834
0500000US13057,13057,"Cherokee County, Georgia",168613,117613,8887,108726,51000
0500000US13059,13059,"Clarke County, Georgia",100565,63670,4517,59153,36895
0500000US13061,13061,"Clay County, Georgia",2276,948,62,886,1328
0500000US13063,13063,"Clayton County, Georgia",196970,127020,12828,114192,69950
0500000US13065,13065,"Clinch County, Georgia",5089,2644,190,2454,2445
0500000US13067,13067,"Cobb County, Georgia",551009,395471,33149,362322,155538
0500000US13069,13069,"Coffee County, Georgia",33279,17441,2504,14937,15838
0500000US13071,13071,"Colquitt County, Georgia",34651,20821,2661,18160,13830
0500000US13073,13073,"Columbia County, Georgia",101489,66377,5094,61283,35112
0500000US13075,13075,"Cook County, Georgia",12911,7939,1167,6772,4972
0500000US13077,13077,"Coweta County, Georgia",100597,65958,8392,57566,34639
0500000US13079,13079,"Crawford County, Georgia",10121,5867,812,5055,4254
0500000US13081,13081,"Crisp County, Georgia",18123,10151,1044,9107,7972
0500000US13083,13083,"Dade County, Georgia",13701,8977,537,8440,4724
0500000US13085,13085,"Dawson County, Georgia",18167,11153,751,10402,7014
0500000US13087,13087,"Decatur County, Georgia",21428,11144,1360,9784,10284
0500000US13089,13089,"DeKalb County, Georgia",555838,375967,35552,340415,179871
0500000US13091,13091,"Dodge County, Georgia",17279,8704,477,8227,8575
0500000US13093,13093,"Dooly County, Georgia",11792,5151,631,4520,6641
0500000US13095,13095,"Dougherty County, Georgia",72916,39860,4575,35285,33056
0500000US13097,13097,"Douglas County, Georgia",102184,66797,6017,60780,35387
0500000US13099,13099,"Early County, Georgia",8317,4161,232,3929,4156
0500000US13101,13101,"Echols County, Georgia",3076,1954,185,1769,1122
0500000US13103,13103,"Effingham County, Georgia",40529,27367,1755,25612,13162
0500000US13105,13105,"Elbert County, Georgia",15743,8374,541,7833,7369
0500000US13107,13107,"Emanuel County, Georgia",17687,9507,783,8724,8180
0500000US13109,13109,"Evans County, Georgia",8278,4645,504,4141,3633
0500000US13111,13111,"Fannin County, Georgia",19955,9815,935,8880,10140
0500000US13113,13113,"Fayette County, Georgia",85145,54952,5936,49016,30193
0500000US13115,13115,"Floyd County, Georgia",75886,44565,3895,40670,31321
0500000US13117,13117,"Forsyth County, Georgia",139418,97102,8669,88433,42316
0500000US13119,13119,"Franklin County, Georgia",17739,9331,603,8728,8408
0500000US13121,13121,"Fulton County, Georgia",764240,512743,49221,463522,251497
0500000US13123,13123,"Gilmer County, Georgia",23089,12216,851,11365,10873
0500000US13125,13125,"Glascock County, Georgia",2362,1461,148,1313,901
0500000US13127,13127,"Glynn County, Georgia",63814,40154,4774,35380,23660
0500000US13129,13129,"Gordon County, Georgia",42696,25853,1935,23918,16843
0500000US13131,13131,"Grady County, Georgia",19479,9866,1152,8714,9613
0500000US13133,13133,"Greene County, Georgia",13286,6325,758,5567,6961
0500000US13135,13135,"Gwinnett County, Georgia",629215,438745,39115,399630,190470
0500000US13137,13137,"Habersham County, Georgia",34428,19013,1377,17636,15415
0500000US13139,13139,"Hall County, Georgia",140254,90052,6851,83201,50202
0500000US13141,13141,"Hancock County, Georgia",7681,2831,540,2291,4850
0500000US13143,13143,"Haralson County, Georgia",22382,12471,983,11488,9911
0500000US13145,13145,"Harris County, Georgia",26228,17199,1622,15577,9029
0500000US13147,13147,"Hart County, Georgia",20575,11048,654,10394,9527
0500000US13149,13149,"Heard County, Georgia",9170,5220,512,4708,3950
0500000US13151,13151,"Henry County, Georgia",157615,103913,8533,95380,53702
0500000US13153,13153,"Houston County, Georgia",112065,71486,7176,64310,40579
0500000US13155,13155,"Irwin County, Georgia",7469,3783,511,3272,3686
0500000US13157,13157,"Jackson County, Georgia",46874,28445,2021,26424,18429
0500000US13159,13159,"Jasper County, Georgia",10736,6533,535,5998,4203
0500000US13161,13161,"Jeff Davis County, Georgia",11174,6421,454,5967,4753
0500000US13163,13163,"Jefferson County, Georgia",12838,6372,513,5859,6466
0500000US13165,13165,"Jenkins County, Georgia",6879,3582,388,3194,3297
0500000US13167,13167,"Johnson County, Georgia",8068,4320,374,3946,3748
0500000US13169,13169,"Jones County, Georgia",22461,13627,1126,12501,8834
0500000US13171,13171,"Lamar County, Georgia",14844,8190,1086,7104,6654
0500000US13173,13173,"Lanier County, Georgia",7717,4312,345,3967,3405
0500000US13175,13175,"Laurens County, Georgia",37241,18865,1410,17455,18376
0500000US13177,13177,"Lee County, Georgia",21749,14345,971,13374,7404
0500000US13179,13179,"Liberty County, Georgia",46973,31658,2026,29632,15315
0500000US13181,13181,"Lincoln County, Georgia",6460,3602,286,3316,2858
0500000US13183,13183,"Long County, Georgia",11821,7315,600,6715,4506
0500000US13185,13185,"Lowndes County, Georgia",87628,55597,4409,51188,32031
0500000US13187,13187,"Lumpkin County, Georgia",25484,16067,1333,14734,9417
0500000US13189,13189,"McDuffie County, Georgia",16665,9023,702,8321,7642
0500000US13191,13191,"McIntosh County, Georgia",11702,6323,768,5555,5379
0500000US13193,13193,"Macon County, Georgia",11625,5297,610,4687,6328
0500000US13195,13195,"Madison County, Georgia",22351,12774,874,11900,9577
0500000US13197,13197,"Marion County, Georgia",6953,3557,352,3205,3396
0500000US13199,13199,"Meriwether County, Georgia",17175,8774,629,8145,8401
0500000US13201,13201,"Miller County, Georgia",4747,2633,242,2391,2114
0500000US13205,13205,"Mitchell County, Georgia",18243,9053,1441,7612,9190
0500000US13207,13207,"Monroe County, Georgia",21782,12758,1128,11630,9024
0500000US13209,13209,"Montgomery County, Georgia",7202,3744,247,3497,3458
0500000US13211,13211,"Morgan County, Georgia",14089,8499,1339,7160,5590
0500000US13213,13213,"Murray County, Georgia",30340,17310,1171,16139,13030
0500000US13215,13215,"Muscogee County, Georgia",154637,96452,7517,88935,58185
0500000US13217,13217,"Newton County, Georgia",76656,47802,3906,43896,28854
0500000US13219,13219,"Oconee County, Georgia",25776,17408,1252,16156,8368
0500000US13221,13221,"Oglethorpe County, Georgia",11803,6853,555,6298,4950
0500000US13223,13223,"Paulding County, Georgia",108238,75156,6885,68271,33082
0500000US13225,13225,"Peach County, Georgia",22023,12853,1720,11133,9170
0500000US13227,13227,"Pickens County, Georgia",24025,13849,1294,12555,10176
0500000US13229,13229,"Pierce County, Georgia",14684,8201,526,7675,6483
0500000US13231,13231,"Pike County, Georgia",13846,8434,941,7493,5412
0500000US13233,13233,"Polk County, Georgia",31504,18028,1103,16925,13476
0500000US13235,13235,"Pulaski County, Georgia",9919,4673,460,4213,5246
0500000US13237,13237,"Putnam County, Georgia",17212,9992,873,9119,7220
0500000US13239,13239,"Quitman County, Georgia",1980,882,99,783,1098
0500000US13241,13241,"Rabun County, Georgia",13652,6957,528,6429,6695
0500000US13243,13243,"Randolph County, Georgia",5746,2615,316,2299,3131
0500000US13245,13245,"Richmond County, Georgia",157529,93675,13707,79968,63854
0500000US13247,13247,"Rockdale County, Georgia",66115,41389,3757,37632,24726
0500000US13249,13249,"Schley County, Georgia",3882,2196,193,2003,1686
0500000US13251,13251,"Screven County, Georgia",11301,6032,447,5585,5269
0500000US13253,13253,"Seminole County, Georgia",7079,3399,385,3014,3680
0500000US13255,13255,"Spalding County, Georgia",49559,26428,2868,23560,23131
0500000US13257,13257,"Stephens County, Georgia",20471,11654,695,10959,8817
0500000US13259,13259,"Stewart County, Georgia",5090,2504,451,2053,2586
0500000US13261,13261,"Sumter County, Georgia",24604,14095,1556,12539,10509
0500000US13263,13263,"Talbot County, Georgia",5488,2636,275,2361,2852
0500000US13265,13265,"Taliaferro County, Georgia",1436,617,75,542,819
0500000US13267,13267,"Tattnall County, Georgia",20690,9270,827,8443,11420
0500000US13269,13269,"Taylor County, Georgia",6814,3533,298,3235,3281
0500000US13271,13271,"Telfair County, Georgia",13812,4702,162,4540,9110
0500000US13273,13273,"Terrell County, Georgia",7275,3713,391,3322,3562
0500000US13275,13275,"Thomas County, Georgia",35074,18520,2367,16153,16554
0500000US13277,13277,"Tift County, Georgia",31542,18030,2194,15836,13512
0500000US13279,13279,"Toombs County, Georgia",20627,11779,1101,10678,8848
0500000US13281,13281,"Towns County, Georgia",9299,4382,355,4027,4917
0500000US13283,13283,"Treutlen County, Georgia",5326,2766,267,2499,2560
0500000US13285,13285,"Troup County, Georgia",52946,32156,3423,28733,20790
0500000US13287,13287,"Turner County, Georgia",6609,3220,387,2833,3389
0500000US13289,13289,"Twiggs County, Georgia",7038,2747,186,2561,4291
0500000US13291,13291,"Union County, Georgia",18180,8685,574,8111,9495
0500000US13293,13293,"Upson County, Georgia",21270,11211,1439,9772,10059
0500000US13295,13295,"Walker County, Georgia",54268,31605,1921,29684,22663
0500000US13297,13297,"Walton County, Georgia",65347,40868,5725,35143,24479
0500000US13299,13299,"Ware County, Georgia",28466,14755,1212,13543,13711
0500000US13301,13301,"Warren County, Georgia",4573,2215,192,2023,2358
0500000US13303,13303,"Washington County, Georgia",16629,8230,729,7501,8399
0500000US13305,13305,"Wayne County, Georgia",23533,12952,1213,11739,10581
0500000US13307,13307,"Webster County, Georgia",2277,1319,147,1172,958
0500000US13309,13309,"Wheeler County, Georgia",7121,1672,163,1509,5449
0500000US13311,13311,"White County, Georgia",22411,12889,888,12001,9522
0500000US13313,13313,"Whitfield County, Georgia",77780,49417,3165,46252,28363
0500000US13315,13315,"Wilcox County, Georgia",7517,2874,330,2544,4643
0500000US13317,13317,"Wilkes County, Georgia",8196,4260,264,3996,3936
0500000US13319,13319,"Wilkinson County, Georgia",7466,3491,283,3208,3975
0500000US13321,13321,"Worth County, Georgia",16914,9602,773,8829,7312
0500000US15001,15001,"Hawaii County, Hawaii",151514,91434,6965,84469,60080
0500000US15003,15003,"Honolulu County, Hawaii",785129,531141,50847,480294,253988
0500000US15005,15005,"Kalawao County, Hawaii",72,60,5,55,12
0500000US15007,15007,"Kauai County, Hawaii",55049,35691,3215,32476,19358
0500000US15009,15009,"Maui County, Hawaii",126655,87829,8420,79409,38826
0500000US16001,16001,"Ada County, Idaho",315039,220167,19709,200458,94872
0500000US16003,16003,"Adams County, Idaho",3299,1899,176,1723,1400
0500000US16005,16005,"Bannock County, Idaho",63109,43585,3540,40045,19524
0500000US16007,16007,"Bear Lake County, Idaho",4528,2855,169,2686,1673
0500000US16009,16009,"Benewah County, Idaho",7342,4259,390,3869,3083
0500000US16011,16011,"Bingham County, Idaho",32185,21867,1843,20024,10318
0500000US16013,16013,"Blaine County, Idaho",16803,13046,793,12253,3757
0500000US16015,16015,"Boise County, Idaho",5702,3219,277,2942,2483
0500000US16017,16017,"Bonner County, Idaho",33274,19332,1285,18047,13942
0500000US16019,16019,"Bonneville County, Idaho",76760,53377,3885,49492,23383
0500000US16021,16021,"Boundary County, Idaho",8650,4381,303,4078,4269
0500000US16023,16023,"Butte County, Idaho",2149,1275,75,1200,874
0500000US16025,16025,"Camas County, Idaho",930,634,37,597,296
0500000US16027,16027,"Canyon County, Idaho",141518,91395,8060,83335,50123
0500000US16029,16029,"Caribou County, Idaho",5047,3384,250,3134,1663
0500000US16031,16031,"Cassia County, Idaho",16466,11052,620,10432,5414
0500000US16033,16033,"Clark County, Idaho",592,438,0,438,154
0500000US16035,16035,"Clearwater County, Idaho",7445,3544,286,3258,3901
0500000US16037,16037,"Custer County, Idaho",3537,2073,214,1859,1464
0500000US16039,16039,"Elmore County, Idaho",19820,13561,632,12929,6259
0500000US16041,16041,"Franklin County, Idaho",8853,6009,293,5716,2844
0500000US16043,16043,"Fremont County, Idaho",9704,6552,426,6126,3152
0500000US16045,16045,"Gem County, Idaho",13316,7380,665,6715,5936
0500000US16047,16047,"Gooding County, Idaho",11419,7343,666,6677,4076
0500000US16049,16049,"Idaho County, Idaho",13469,7682,535,7147,5787
0500000US16051,16051,"Jefferson County, Idaho",18155,12627,957,11670,5528
0500000US16053,16053,"Jerome County, Idaho",16238,10744,748,9996,5494
0500000US16055,16055,"Kootenai County, Idaho",112065,72679,6097,66582,39386
0500000US16057,16057,"Latah County, Idaho",31775,23423,1118,22305,8352
0500000US16059,16059,"Lemhi County, Idaho",6590,4030,377,3653,2560
0500000US16061,16061,"Lewis County, Idaho",3090,1821,132,1689,1269
0500000US16063,16063,"Lincoln County, Idaho",3737,2539,249,2290,1198
0500000US16065,16065,"Madison County, Idaho",28575,22286,1899,20387,6289
0500000US16067,16067,"Minidoka County, Idaho",14943,10161,597,9564,4782
0500000US16069,16069,"Nez Perce County, Idaho",32044,21140,1531,19609,10904
