GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
0500000US06019,06019,"Fresno County, California",27653,1215,33523,2432,30121,2406,31892,2198,21063,3516,48426,4941,49624,5484,35262,9551,23696,1240,20369,1302,24579,2808,17379,1582,49027,4320,50816,3691,32143,9188
0500000US06021,06021,"Glenn County, California",21686,4685,22004,3420,21458,5802,21458,7867,21250,27765,22483,15747,22483,15747,-,**,17336,13298,14905,8679,22571,22353,14865,6434,40849,4050,41106,627,-,**
0500000US06023,06023,"Humboldt County, California",22863,2080,26096,2085,23894,2630,24248,2948,22683,4936,35000,10146,33191,11181,46213,14304,20999,1488,18732,1445,18940,2200,18509,2521,31495,3237,31494,4161,31500,20061
0500000US06025,06025,"Imperial County, California",17900,2166,19011,3921,17406,5597,23286,8007,12885,1722,20880,11251,20649,11908,21513,21595,16819,4358,14929,4089,26338,10273,12241,1011,21385,5451,25282,8256,17813,7665
0500000US06029,06029,"Kern County, California",27475,1612,36143,3024,29992,3128,34285,3607,19785,3818,58285,9038,58982,8700,38750,28007,21808,1195,19613,1675,21237,3410,18336,1885,38099,4112,39943,4450,28676,5441
0500000US06031,06031,"Kings County, California",26775,1162,37460,11086,30718,7106,35014,12427,22108,4757,51730,3818,51539,3279,70083,23118,22875,3391,22716,3954,25186,4379,18287,4948,24180,35012,24091,38209,24375,112608
0500000US06033,06033,"Lake County, California",25207,3091,27154,4045,21790,5693,22787,7175,20632,7195,41746,11225,41117,5294,55670,29108,22186,5355,18295,3746,30079,8290,15410,2497,48717,13145,53169,13718,36473,18195
0500000US06035,06035,"Lassen County, California",29295,6906,35423,9451,32262,12309,33618,18828,24875,18417,40534,7203,40365,10189,70536,53933,19852,5389,19012,6801,21259,5252,14361,2754,29375,30673,31413,37015,14803,6780
0500000US06037,06037,"Los Angeles County, California",37850,553,43992,743,37275,666,41393,623,21894,999,66946,1952,67849,2216,54170,7522,31944,512,27030,555,37853,1092,16699,424,64000,2592,66016,1888,50265,5189
0500000US06039,06039,"Madera County, California",24375,3278,27131,3659,25650,3923,26851,6167,19956,3749,44044,55043,44118,55025,29952,95969,21250,2034,19671,1943,29342,8116,17766,2085,40556,12487,43941,21815,28110,2635
0500000US06041,06041,"Marin County, California",52592,2674,64991,6725,52260,3137,57165,6892,40577,8847,91211,11474,90690,9605,113674,61397,47445,2591,42367,2139,50110,4493,32249,4187,89069,11267,88401,7870,102619,28337
0500000US06045,06045,"Mendocino County, California",28067,3358,32481,5341,28417,4508,30196,6703,27108,6014,50789,10630,51875,11226,42574,60132,21933,3054,19567,2454,22263,8352,16117,2138,50583,11893,50431,14254,53482,66284
0500000US06047,06047,"Merced County, California",25885,1840,32930,4593,28018,5322,31884,5551,19851,8859,52656,16047,52371,17515,53274,32475,21605,3477,17776,2392,22932,6972,16358,2440,51227,10517,52384,10280,29758,28418
0500000US06053,06053,"Monterey County, California",39799,2089,44427,6601,38257,5267,41943,5127,27155,9456,67941,15740,70039,16332,56307,32524,37118,2269,32614,2358,44177,2978,23621,2244,76304,8256,76280,8950,76398,63406
0500000US06055,06055,"Napa County, California",40775,3207,46335,10893,38892,4794,48132,12854,25812,9603,77555,11782,79162,15790,53661,31160,36295,3360,32095,3553,50259,6862,21634,3304,72656,18296,75240,19844,67955,26066
0500000US06057,06057,"Nevada County, California",33667,4039,37700,4176,30326,4695,32240,9212,23765,5994,70752,20193,67230,22111,128034,40133,30993,3707,25333,3272,35370,7783,19007,2630,65246,9063,66064,5069,43261,14436
0500000US06059,06059,"Orange County, California",47478,1020,58047,2120,50784,1289,55172,2387,30173,1791,82314,2863,83132,3382,70970,15434,39236,1052,33959,1083,47171,1599,22674,905,72259,3785,74775,4862,59435,8524
0500000US06061,06061,"Placer County, California",39568,2073,48060,3755,41707,3012,45503,4426,28602,4859,78157,6745,78813,7378,73553,26354,31890,3439,26873,2471,40632,2270,20104,1623,50104,4710,49647,3203,57163,27927
0500000US06063,06063,"Plumas County, California",28971,8182,37273,10542,34454,12461,34483,13523,34327,25090,48526,31600,49075,49817,28068,15089,17649,7120,17464,6576,18911,13766,15625,6716,31477,90326,35040,103330,-,**
0500000US06065,06065,"Riverside County, California",33421,1224,44569,2063,36247,2033,41064,2033,25575,1714,67225,5541,70939,3428,47843,7890,26228,1148,22767,997,31404,1415,18874,779,57811,5758,58388,5665,53812,5778
0500000US06067,06067,"Sacramento County, California",38518,889,42499,1777,38420,1681,40729,1548,28089,2482,60361,4360,61747,6010,41181,9165,34723,1076,30696,1268,37744,1535,21726,1292,66219,4965,66553,5224,50000,27857
0500000US06069,06069,"San Benito County, California",38611,11873,47716,14361,33565,21687,43253,18762,21750,3979,87927,27106,88084,28673,-,**,30291,11385,23406,9006,37321,11811,20110,2830,66250,59393,84824,55501,46837,62305
0500000US06071,06071,"San Bernardino County, California",33400,1015,41014,1283,35772,1761,40862,1914,21392,1710,56473,5009,58932,5170,33926,10994,26590,1039,23052,1313,33612,1815,15623,710,53636,3509,54005,3788,51292,7769
0500000US06073,06073,"San Diego County, California",41566,584,49125,1155,41362,915,44086,1100,29545,1917,73533,2717,73602,2742,71623,9737,35025,835,30160,772,39504,1249,20182,622,62581,3202,63106,3289,58408,8307
0500000US06075,06075,"San Francisco County, California",53966,1336,61015,1987,46749,2063,52244,1809,21513,2955,108237,5548,110473,5641,71755,9776,47813,2230,39796,2391,52208,1621,16082,1035,93794,4102,95600,4500,49048,27342
0500000US06077,06077,"San Joaquin County, California",31186,1585,38343,2844,32517,3960,38469,4185,22971,2333,50322,5479,51883,5383,43523,16227,25826,1855,23172,1253,29906,3976,17634,1367,50667,7301,51112,7528,39534,17919
0500000US06079,06079,"San Luis Obispo County, California",29295,2654,34740,3820,31790,2647,32265,4728,30562,6650,46362,14615,43976,14001,73147,14353,25455,1912,23763,1030,27456,3668,20955,2533,40897,7015,40425,9433,55200,13019
0500000US06081,06081,"San Mateo County, California",53912,1777,62338,2501,54180,2613,60337,4021,35603,3597,104547,7535,106947,7932,61350,24582,48015,2209,42140,2013,54734,3447,25580,2131,97204,8560,98544,8711,85513,29454
0500000US06083,06083,"Santa Barbara County, California",39461,2148,43762,2890,35992,2255,37296,3937,29640,5243,64499,6803,65487,6888,57923,14875,34893,2986,28143,2140,34984,6588,21865,2408,52435,7956,52753,8176,51141,30056
0500000US06085,06085,"Santa Clara County, California",52789,1203,64988,1831,57458,4022,63434,2336,34767,4719,90141,9990,92967,10906,65608,18997,42192,1549,37144,1493,50887,1905,22629,1326,80517,7578,82003,6832,59375,20915
0500000US06087,06087,"Santa Cruz County, California",41809,2772,48816,6534,38071,4966,42190,6822,21538,5229,72061,15708,69441,17311,74847,3358,37522,2774,32192,2927,37164,4009,25256,3129,61088,7242,61250,8292,52380,36312
0500000US06089,06089,"Shasta County, California",24872,1809,30248,4231,26443,1778,27925,4101,20854,4868,41499,8164,41974,9899,38307,13142,21597,1432,20246,1543,22439,2679,18720,1234,37898,20299,43821,18641,25433,7071
0500000US06093,06093,"Siskiyou County, California",19113,2882,27893,5609,22237,5969,26006,3221,18030,3509,44115,5809,43763,6982,47411,38132,14881,2001,14384,957,14324,1947,14431,1118,26750,10340,25906,11415,32411,19324
0500000US06095,06095,"Solano County, California",39437,1716,47157,5045,43666,3354,46190,5357,34093,2526,68128,7471,68399,8459,66618,15776,33464,3135,27913,3113,40853,3984,18356,2356,64993,3647,65877,4121,37325,13852
0500000US06097,06097,"Sonoma County, California",38623,1686,48399,3283,40779,2961,43731,3560,33093,3246,67212,6197,67105,7673,68315,10603,32189,1612,26962,1309,33381,3295,22597,1567,60166,4678,61125,5029,55648,5679
0500000US06099,06099,"Stanislaus County, California",29533,1763,39511,2758,33281,3295,38159,3231,21582,4428,53413,6134,53029,5794,56563,17390,23167,1401,20795,1225,26208,3794,17982,1324,45925,10139,48292,14989,40764,15329
0500000US06101,06101,"Sutter County, California",28767,2949,34511,3331,32588,7255,33844,4951,24167,10786,51964,23081,60084,18283,21850,16935,25021,5330,21898,3444,31006,3216,17132,3039,49207,40833,51974,74461,8852,469
0500000US06103,06103,"Tehama County, California",20900,1597,25374,5941,21358,3027,21340,4712,21422,7829,37572,5478,38652,15059,28894,11617,19026,1451,16970,2758,18420,5201,16222,2589,29454,17706,29310,18151,51250,140235
0500000US06107,06107,"Tulare County, California",25426,1645,33625,4156,25712,2100,31057,7369,15396,2544,51429,11247,51905,11131,49286,28648,21403,1796,19187,1768,24405,3715,15921,1186,38563,16919,37625,19079,41442,40981
0500000US06109,06109,"Tuolumne County, California",27191,3264,37814,6536,28659,8103,27299,7829,32344,14151,57333,14248,57021,15177,65192,32662,22929,2566,20048,3439,22353,4402,17072,2066,37269,17303,36115,13094,52361,27414
0500000US06111,06111,"Ventura County, California",44493,2764,58032,4340,49631,3384,56342,4539,30848,4056,83706,6664,84498,7769,70521,26290,35149,2143,29465,2327,43801,3201,22317,1629,76053,4528,77351,4724,57391,11992
0500000US06113,06113,"Yolo County, California",35358,2349,40025,3719,32088,4421,33470,5219,26420,5645,50887,9071,50640,9733,66161,22033,32774,4051,31357,4860,36372,3501,22474,3208,37547,10309,38290,11411,35428,35534
0500000US06115,06115,"Yuba County, California",24129,2579,32528,9536,25755,5441,28081,9879,22438,5678,37379,8948,37492,9306,-,**,17705,3840,15734,1725,16296,3734,15237,1935,45521,10822,43000,10156,96259,75574
0500000US08001,08001,"Adams County, Colorado",35071,1603,40480,2833,35280,2198,37526,2500,24162,3011,61520,9047,62114,9849,44824,25276,30448,1605,25980,1929,33083,2205,17304,1504,57472,4491,57450,4407,80234,67634
0500000US08005,08005,"Arapahoe County, Colorado",37989,1030,41257,1707,37566,2010,38944,2269,31681,4917,56924,5279,56945,5783,34836,54150,35940,997,33406,1268,37782,1451,22808,2585,58726,6757,59121,6285,36319,29895
0500000US08013,08013,"Boulder County, Colorado",36512,1785,39165,2451,33525,2604,34401,3982,24653,10636,51782,7026,51726,7202,52426,51680,34232,2036,29690,2506,32047,2084,22206,2368,51875,5871,51814,5579,58095,51652
0500000US08014,08014,"Broomfield County, Colorado",48806,3394,56915,6688,55128,8722,56563,7843,35809,10077,68500,21736,68188,22367,"200,000+",***,40912,9221,34429,4696,46006,7042,21810,2326,73175,17573,73175,17573,-,**
0500000US08029,08029,"Delta County, Colorado",24911,4255,29189,4921,27714,4729,30332,5069,14028,8044,34713,80847,59250,80827,7379,93197,20550,3003,18954,3146,24250,6722,15895,3504,46344,1264,46344,1264,-,**
0500000US08031,08031,"Denver County, Colorado",34633,1317,37745,1959,32099,1904,35382,2136,18776,1245,64681,5580,64459,5537,69242,29684,31786,1184,27751,2069,34528,1879,17641,1580,61802,4205,61651,4219,67159,41088
0500000US08035,08035,"Douglas County, Colorado",57415,3276,66858,5705,61429,4835,63166,4675,34050,18640,86764,12417,86777,12106,39934,186679,47781,2748,43570,3719,46561,3624,28722,5784,77595,16255,78067,16056,54559,159019
0500000US08037,08037,"Eagle County, Colorado",55035,9396,65010,13858,52480,15744,50746,15680,126167,100924,74839,17287,74839,17287,-,**,44501,6509,42847,23028,43745,10260,26427,1537,72628,19121,73265,21203,-,**
0500000US08039,08039,"Elbert County, Colorado",45341,18758,60119,14203,43125,22675,54531,20411,24444,11762,103373,11801,103609,10345,-,**,35313,13529,19965,14984,35206,7108,11434,5672,77543,30804,77543,30804,-,**
0500000US08041,08041,"El Paso County, Colorado",33084,1210,38325,2126,33730,1918,34551,1946,27279,3528,59892,6132,59663,6185,70917,26832,28204,2163,24543,1516,28605,3363,19226,2107,56865,7460,55688,7824,58802,10347
0500000US08043,08043,"Fremont County, Colorado",21694,2184,28800,4757,27483,6255,26631,8658,28095,8828,37000,34304,46731,33502,14219,39492,19273,2138,18337,2175,23725,2868,15114,2806,24344,55333,24959,79475,21735,81115
0500000US08045,08045,"Garfield County, Colorado",36848,5180,47484,8120,38818,6015,45313,9736,21925,5137,84040,29226,89182,27219,54067,152779,27247,5923,24827,5131,30479,7616,17283,5384,48504,19529,53708,15637,-,**
0500000US08059,08059,"Jefferson County, Colorado",40135,1399,45779,2311,41681,1620,42562,1979,34291,3834,65797,7483,64957,8074,75499,6782,34705,1312,31303,1439,38668,1788,20147,998,61910,9399,62140,9911,60089,24483
0500000US08067,08067,"La Plata County, Colorado",34733,4721,41341,3549,39056,4996,40862,6372,35868,5619,50833,10230,50403,11239,126763,41145,26144,3550,25497,3394,36373,8555,16550,1564,27768,7809,28893,10108,-,**
0500000US08069,08069,"Larimer County, Colorado",31550,1723,36960,2380,34803,2160,36326,3112,29442,6005,42815,6722,42208,6488,57121,24015,26188,2085,23888,1634,28166,2714,19486,1671,38524,4265,38563,4079,24637,32594
0500000US08075,08075,"Logan County, Colorado",21396,5400,24400,4319,23873,4619,26836,10021,12360,9571,26603,40508,27147,51897,-,**,14316,3137,14596,4418,25962,15981,12120,1428,14019,12327,14019,12327,-,**
0500000US08077,08077,"Mesa County, Colorado",27951,2161,33923,4304,27330,2676,29946,4005,22526,4002,55897,11368,57976,9524,38065,38683,24019,2023,21456,1488,24206,2381,18593,2057,44487,4554,44933,4795,41436,22304
0500000US08083,08083,"Montezuma County, Colorado",21799,2325,26756,10863,21176,7473,21801,6750,12159,24470,44978,31483,43904,25276,66625,394908,20775,2634,20264,3317,17333,6494,20959,3054,35563,15963,36438,18555,-,**
0500000US08085,08085,"Montrose County, Colorado",21085,2725,35453,10584,31705,12177,39034,15037,14320,5221,40219,10941,40219,10941,-,**,15201,3301,14593,2813,17572,5958,13270,2662,42604,21107,42604,21107,-,**
0500000US08087,08087,"Morgan County, Colorado",29889,5164,38580,7854,38409,8439,41187,5934,12121,8806,40865,30221,53194,34270,30682,22271,25246,6317,22092,7658,30759,6014,16878,1328,47582,20324,47992,16106,11563,6692
0500000US08101,08101,"Pueblo County, Colorado",23268,1546,26499,2464,24728,2418,25199,2979,23694,3082,42056,9270,41983,9069,67625,70976,20518,1765,18836,1538,27375,3110,15379,1646,42969,10992,42924,10824,100216,171306
0500000US08107,08107,"Routt County, Colorado",43878,8434,46450,10821,36667,9107,37791,8688,17870,17282,63032,15689,62816,14267,80416,10352,38361,10472,35160,11505,35479,11900,33333,48810,49000,8788,49000,8788,-,**
0500000US08117,08117,"Summit County, Colorado",49103,6953,51026,7194,39696,5644,39264,5526,90339,41040,83240,37700,83240,37700,-,**,44219,4513,43379,9569,44131,8162,32978,11664,63750,22016,63750,22016,-,**
0500000US08119,08119,"Teller County, Colorado",37487,8037,41064,11017,46515,9022,47741,11363,42850,33358,30982,45741,30893,45682,-,**,29208,11827,28116,5598,28944,10138,23105,16267,49222,28453,49222,28453,-,**
0500000US08123,08123,"Weld County, Colorado",28014,2169,32052,3182,28976,3282,30582,4699,22785,5184,41468,7116,41869,7694,33634,4572,24763,2275,22157,3454,31468,3652,14166,876,40707,8494,40556,10244,41389,33497
0500000US09001,09001,"Fairfield County, Connecticut",41891,1662,52637,2513,45200,4680,52570,2250,26208,2879,87216,10234,88913,11072,69667,29957,34676,2206,29499,2238,43073,3541,19877,1048,80929,10192,80937,10515,80840,29831
0500000US09003,09003,"Hartford County, Connecticut",35763,1180,44231,1466,39538,2277,44068,1609,24302,2233,68892,6588,70221,7945,57330,18441,30275,1097,26940,948,37972,2336,19692,707,63248,4191,64784,6849,44801,9765
0500000US09005,09005,"Litchfield County, Connecticut",36970,1989,44791,5791,39786,3183,43151,5991,29636,6723,86330,10935,84464,12175,102086,30227,28666,2555,23644,1788,35796,4005,18545,1475,69364,12410,70667,12632,56800,19361
0500000US09007,09007,"Middlesex County, Connecticut",43342,2763,58012,3023,50104,7012,55070,5646,37377,5610,78797,19049,85822,19966,53036,19258,33274,3811,27861,3219,38796,3876,21945,1957,64267,15387,65702,13945,50938,41104
0500000US09009,09009,"New Haven County, Connecticut",32855,1418,40991,1780,34677,2689,40809,1797,22026,1507,72021,5685,73211,6153,62500,14625,28129,1353,23968,1167,35733,2117,17588,795,66176,5094,68617,4995,44130,9228
0500000US09011,09011,"New London County, Connecticut",37893,1472,41656,1552,36956,2335,40892,1725,25832,2336,65722,9335,65680,10189,66058,43282,34540,3583,28704,1994,38746,1231,19065,1620,59711,6143,61002,6619,48259,9478
0500000US09013,09013,"Tolland County, Connecticut",39500,2506,49056,6808,42530,2831,45064,5442,28662,1700,72788,18582,64925,25049,125561,84982,31587,3912,26239,2175,36321,5541,20112,2230,57976,12002,56880,6530,73086,25166
0500000US09015,09015,"Windham County, Connecticut",31539,2295,36366,3823,33340,3703,35573,3325,22076,5777,59965,10525,64081,10136,30871,23220,27717,3464,22324,2675,33377,1844,17231,1218,66129,7265,66633,7562,48047,20414
0500000US10001,10001,"Kent County, Delaware",27733,2741,36414,2498,32487,3889,35577,2991,19513,2891,59918,12536,66302,17448,35893,6732,20964,2686,19181,1137,26145,4215,16841,1971,56701,7891,56319,8747,58359,44340
0500000US10003,10003,"New Castle County, Delaware",36832,1359,42982,2243,39704,3298,43284,2930,26149,2858,59757,4255,61567,5698,39476,9014,31317,2272,27865,1311,38408,2774,19753,1282,67324,7754,70208,4780,44250,20870
0500000US10005,10005,"Sussex County, Delaware",29730,1997,36763,4686,30141,3011,35758,4786,19554,2559,62005,4865,62400,5670,60811,14139,25702,1763,21818,1743,30934,3142,18182,1168,67442,5138,70481,9038,57411,16963
0500000US11001,11001,"District of Columbia, District of Columbia",46251,1620,51671,1746,43242,2780,47571,2833,26154,3278,101895,7167,102745,7773,91411,27095,42540,1431,39180,1785,45618,1859,20542,1605,80850,6077,81420,7171,70854,13912
0500000US12001,12001,"Alachua County, Florida",23028,1585,24911,2461,22469,2552,22609,3184,21418,7344,29142,7267,28306,7001,67843,30775,22007,2138,21073,2430,22711,2098,18529,1767,25282,4843,24367,5206,34755,20300
0500000US12003,12003,"Baker County, Florida",21811,3966,25759,6329,25157,2664,25880,5451,20875,7140,40250,50782,65398,54409,-,**,16139,3142,15791,2857,14733,5313,19925,5715,48614,15177,48614,15177,-,**
0500000US12005,12005,"Bay County, Florida",31145,2031,35342,2215,31871,2753,32959,2797,28397,2877,55716,7837,56745,7328,26250,6408,27086,2352,22310,2578,27715,3581,18076,2646,50938,10144,51969,11445,48854,85213
0500000US12007,12007,"Bradford County, Florida",17420,5327,19022,18763,14653,14667,22961,22222,10000,5938,39694,95442,39694,95442,-,**,16901,5339,15651,5414,19032,10974,11495,5724,39088,49538,39088,49538,-,**
