GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
0500000US48141,48141,"El Paso County, Texas",489098,1625,226986,1044,107687,3451,0,206,107687,3451,2912,839,22353,2830,22966,2857,28043,2233,19580,2374,11833,2031,119299,3839,69790,3467,49509,3035,25354,2331,13937,2140,4491,1096,4056,1029,907,401,764,552,262112,1026,79792,3564,197,320,79595,3553,2406,808,22874,2632,21625,2664,20048,2148,8288,1392,4354,1047,182320,3935,123227,3894,59093,3232,37051,2788,15478,1906,3297,1224,1891,632,1021,444,355,361
0500000US48157,48157,"Fort Bend County, Texas",105264,776,52009,486,29932,2680,0,206,29932,2680,361,315,3677,1312,5586,1440,9733,1820,5208,1726,5367,1220,22077,2737,10726,1676,11351,2100,4260,1111,2769,937,1228,615,743,575,361,386,1990,1648,53255,537,19220,2125,0,206,19220,2125,647,518,4343,1370,5105,1458,5489,1503,2476,839,1160,608,34035,2198,21424,2386,12611,2115,6781,1601,3117,1173,1798,860,538,333,229,206,148,189
0500000US48167,48167,"Galveston County, Texas",48186,430,23922,267,12654,1448,0,206,12654,1448,392,444,2162,1015,2975,982,3941,1061,1261,582,1923,707,11268,1485,4275,989,6993,1248,3840,994,1653,648,603,418,860,478,37,65,0,206,24264,311,8465,1492,0,206,8465,1492,0,206,2362,882,1862,633,2578,1052,882,555,781,423,15799,1569,8889,1550,6910,1000,3620,893,2395,816,580,423,178,188,137,131,0,206
0500000US48187,48187,"Guadalupe County, Texas",35811,431,17461,310,10539,1070,0,206,10539,1070,487,396,1019,593,2021,936,3438,1029,2550,929,1024,432,6922,1075,3638,694,3284,990,1929,653,875,609,231,208,33,63,0,206,216,287,18350,291,6930,934,0,206,6930,934,156,131,2059,678,1687,587,1849,498,890,512,289,265,11420,966,6823,937,4597,804,2674,710,1536,599,60,88,138,154,189,305,0,206
0500000US48201,48201,"Harris County, Texas",1209825,2644,624380,1882,365248,7909,0,206,365248,7909,9462,2004,74366,5442,87381,5334,103530,5759,53880,4838,36629,3874,259132,8382,105202,5481,153930,7858,68713,5353,45615,4371,17571,2636,13193,2040,5585,1160,3253,1180,585445,1856,193490,5914,0,206,193490,5914,8744,1978,59509,5292,51626,4676,46347,3989,20020,2160,7244,1450,391955,5809,237574,6685,154381,6146,91917,5841,41370,3183,9864,2114,7149,1601,2553,866,1528,856
0500000US48209,48209,"Hays County, Texas",43507,460,21690,329,10848,1245,0,206,10848,1245,234,231,1682,804,1756,699,4395,978,1296,636,1485,550,10842,1329,4262,1151,6580,1271,3983,941,1116,655,1057,682,424,302,0,206,0,206,21817,332,8457,1254,0,206,8457,1254,214,218,1940,884,2668,878,1919,688,1255,617,461,315,13360,1276,6012,1165,7348,1267,5061,1060,1422,696,314,310,266,245,285,240,0,206
0500000US48215,48215,"Hidalgo County, Texas",498905,1619,237780,1264,103578,3892,85,140,103493,3882,5059,1678,24166,2982,20646,2668,27800,3349,16129,2712,9693,1763,134202,4264,74658,4182,59544,4484,32937,3812,16154,2866,4321,1194,2353,868,3007,1054,772,476,261125,1187,74408,4835,0,206,74408,4835,5144,1652,19165,2462,17315,2268,19901,2668,9454,1853,3429,1110,186717,5041,124630,4103,62087,3791,40753,3578,13679,1773,3972,1313,2544,817,996,569,143,168
0500000US48245,48245,"Jefferson County, Texas",31629,294,18657,218,9122,1202,0,206,9122,1202,432,296,2029,879,2244,732,2121,740,1532,638,764,431,9535,1229,4734,962,4801,948,2592,759,766,492,963,411,88,94,361,339,31,55,12972,211,3978,1094,0,206,3978,1094,283,232,1482,675,797,435,743,395,524,430,149,173,8994,1128,5916,1032,3078,834,1846,527,871,527,212,179,60,99,0,206,89,144
0500000US48251,48251,"Johnson County, Texas",19242,315,10205,253,4326,1040,0,206,4326,1040,92,120,417,300,471,387,1757,754,939,539,650,382,5879,1111,1968,615,3911,1098,1247,707,1165,638,1104,996,317,348,0,206,78,122,9037,171,2675,694,0,206,2675,694,0,206,981,645,540,325,1018,515,104,135,32,59,6362,704,5010,702,1352,566,989,526,239,230,5,10,119,137,0,206,0,206
0500000US48257,48257,"Kaufman County, Texas",12346,252,6153,204,3991,589,0,206,3991,589,49,78,1002,529,1088,444,1163,416,641,299,48,54,2162,578,1071,381,1091,500,769,362,222,227,77,132,0,206,23,40,0,206,6193,190,2491,728,0,206,2491,728,215,258,641,401,497,337,516,348,563,433,59,52,3702,787,2573,687,1129,436,545,271,235,186,0,206,83,132,266,261,0,206
0500000US48303,48303,"Lubbock County, Texas",65002,554,32187,400,15307,1342,0,206,15307,1342,349,369,3945,1097,3789,981,4891,1112,1632,683,701,338,16880,1382,7572,1171,9308,1394,5904,1197,952,474,1495,863,453,338,124,211,380,380,32815,425,12016,1545,0,206,12016,1545,479,356,4126,1099,3174,979,3088,1027,846,512,303,370,20799,1628,9605,1234,11194,1469,6662,1174,3472,1001,508,325,354,279,198,323,0,206
0500000US48309,48309,"McLennan County, Texas",38846,357,19558,226,8896,802,0,206,8896,802,362,386,1428,579,3087,897,2511,663,1265,625,243,208,10662,842,4425,914,6237,871,3196,901,1486,826,955,589,300,337,0,206,300,380,19288,306,6124,1149,0,206,6124,1149,288,270,2263,768,1706,555,939,394,633,465,295,296,13164,1137,7441,1104,5723,1038,3796,834,1451,553,476,459,0,206,0,206,0,206
0500000US48329,48329,"Midland County, Texas",39050,481,19346,413,13573,1044,0,206,13573,1044,61,97,1382,730,2208,983,4598,1138,3888,1338,1436,593,5773,1235,2636,714,3137,968,1308,588,1231,597,111,151,239,185,44,75,204,328,19704,415,6850,1351,0,206,6850,1351,629,516,2179,827,1801,799,1343,646,792,559,106,137,12854,1441,7985,1163,4869,1231,2366,994,1268,747,890,684,187,220,95,118,63,106
0500000US48339,48339,"Montgomery County, Texas",69031,594,35551,408,22957,1914,0,206,22957,1914,430,468,7070,1768,4500,1631,5323,1304,3451,1427,2183,877,12594,1978,5349,1368,7245,1718,1952,800,3338,1397,900,620,1003,785,52,98,0,206,33480,483,9548,1710,0,206,9548,1710,73,120,2782,1010,1243,640,2105,1078,2189,1452,1156,648,23932,1842,14748,1932,9184,1612,5884,1393,2320,856,139,160,522,412,248,276,71,120
0500000US48355,48355,"Nueces County, Texas",157538,776,75470,584,37929,2311,0,206,37929,2311,427,277,5961,1357,5869,1194,11596,1669,9028,1625,5048,1065,37541,2286,21286,1774,16255,2209,8457,1466,3437,1063,2197,999,1704,761,245,195,215,213,82068,509,29430,2026,0,206,29430,2026,1381,821,8071,1283,7212,1630,8915,1621,2824,821,1027,518,52638,2081,33222,2328,19416,2025,9172,1336,7533,1529,1426,545,1099,613,86,108,100,98
0500000US48375,48375,"Potter County, Texas",29548,303,15397,250,7349,881,0,206,7349,881,268,274,1623,623,2764,617,1526,561,753,370,415,414,8048,967,4471,826,3577,747,1989,555,744,425,447,401,309,283,88,114,0,206,14151,171,4513,735,0,206,4513,735,196,173,1685,535,1410,464,806,356,416,245,0,206,9638,732,5614,874,4024,839,2271,579,1474,541,140,123,139,164,0,206,0,206
0500000US48381,48381,"Randall County, Texas",15231,375,7581,324,4663,603,0,206,4663,603,0,206,632,596,1150,764,924,497,1588,700,369,254,2918,643,1067,536,1851,658,1251,508,368,280,126,161,106,162,0,206,0,206,7650,298,3441,687,0,206,3441,687,74,133,799,441,797,372,1052,544,534,352,185,236,4209,605,2534,606,1675,633,912,535,583,360,151,163,29,51,0,206,0,206
0500000US48409,48409,"San Patricio County, Texas",25622,244,12482,132,6984,706,0,206,6984,706,205,171,998,463,1052,430,2078,744,1431,524,1220,446,5498,719,3338,713,2160,681,1006,332,462,311,296,325,238,215,158,112,0,206,13140,171,4572,787,0,206,4572,787,63,104,1677,606,1393,500,1165,523,253,230,21,34,8568,790,5550,696,3018,687,1817,528,734,400,300,285,92,147,75,93,0,206
0500000US48423,48423,"Smith County, Texas",24405,316,12473,191,5988,1027,0,206,5988,1027,156,123,2170,694,1937,887,1004,552,418,256,303,242,6485,1084,1854,535,4631,979,1471,711,819,401,910,665,873,659,393,391,165,192,11932,297,2750,578,0,206,2750,578,122,145,1354,506,813,458,287,213,174,152,0,206,9182,606,4874,835,4308,741,1853,457,1775,845,559,413,91,149,0,206,30,53
0500000US48439,48439,"Tarrant County, Texas",337602,1567,171080,1064,106355,3249,0,206,106355,3249,2455,1015,20927,3014,30117,3025,31318,2724,15853,2137,5685,1076,64725,3506,29005,2240,35720,2755,16369,1951,11014,1785,3746,1032,3326,934,739,492,526,309,166522,1012,54432,3549,0,206,54432,3549,1388,545,16114,2454,14251,2095,15201,2363,5440,1215,2038,879,112090,3654,68505,3204,43585,2992,22963,2379,15151,1999,2963,873,2017,924,358,232,133,143
0500000US48441,48441,"Taylor County, Texas",20645,289,9990,244,5091,832,0,206,5091,832,535,356,1205,459,981,416,1341,447,499,343,530,413,4899,922,2716,655,2183,604,1196,516,521,286,273,233,95,114,98,95,0,206,10655,181,3042,676,0,206,3042,676,72,75,1173,497,1274,468,332,214,191,164,0,206,7613,723,4591,805,3022,624,1870,421,763,422,131,177,137,139,91,146,30,54
0500000US48451,48451,"Tom Green County, Texas",29654,316,14398,280,7155,980,0,206,7155,980,125,125,1315,676,2371,1001,1627,636,1310,669,407,355,7243,927,3545,763,3698,1076,2111,680,508,426,202,224,605,469,51,87,221,345,15256,275,6486,1050,0,206,6486,1050,152,168,1620,672,2267,905,1428,631,772,508,247,355,8770,1104,5542,1059,3228,780,2365,665,758,400,105,103,0,206,0,206,0,206
0500000US48453,48453,"Travis County, Texas",259627,1153,133650,831,71178,3320,0,206,71178,3320,1795,857,15915,2920,19446,2827,19953,2696,8410,1571,5659,1023,62472,3239,23543,2640,38929,2989,17451,2672,11409,2309,5952,1601,2541,1225,1133,582,443,328,125977,673,43155,2901,0,206,43155,2901,1210,570,9549,1615,12590,2017,12385,2104,5286,1203,2135,854,82822,2840,42600,2450,40222,2886,22837,2292,10839,2114,2990,861,2630,1061,793,393,133,126
0500000US48469,48469,"Victoria County, Texas",27593,266,13293,293,6794,759,0,206,6794,759,227,211,880,460,1271,547,2183,709,1187,488,1046,557,6499,820,2883,670,3616,749,1657,630,654,481,739,447,206,193,93,109,267,341,14300,163,4295,980,0,206,4295,980,373,310,1400,623,1151,478,743,408,483,377,145,170,10005,960,6005,878,4000,888,1968,615,1561,704,170,166,301,222,0,206,0,206
0500000US48479,48479,"Webb County, Texas",169400,712,80436,543,40091,2063,0,206,40091,2063,1809,526,8375,1327,7130,1166,11891,1574,7090,1140,3796,804,40345,2118,25083,1972,15262,1681,8280,1294,3946,814,1718,644,839,480,389,296,90,90,88964,594,25806,1910,0,206,25806,1910,1444,525,8003,1417,5786,1142,5799,1056,3759,867,1015,477,63158,2147,45977,2159,17181,1568,11168,1380,3752,756,1252,483,658,338,279,219,72,87
0500000US48485,48485,"Wichita County, Texas",15789,202,8823,92,3551,951,0,206,3551,951,430,363,692,414,535,333,1023,451,680,335,191,138,5272,951,4037,928,1235,522,587,338,322,355,163,188,0,206,163,220,0,206,6966,169,3036,599,0,206,3036,599,124,124,1380,469,368,265,804,442,300,231,60,111,3930,652,2096,535,1834,655,1075,533,405,297,210,182,144,118,0,206,0,206
0500000US48491,48491,"Williamson County, Texas",72477,757,35691,441,20670,1530,0,206,20670,1530,89,113,2303,853,3602,1282,7376,1424,3696,1002,3604,1096,15021,1585,6124,1071,8897,1588,4632,1224,2208,874,1508,927,306,315,116,164,127,128,36786,545,15535,1571,0,206,15535,1571,184,215,3021,1151,2865,1089,5468,1327,2617,1216,1380,652,21251,1803,12201,1956,9050,1659,4570,1112,3290,1075,184,156,922,458,52,89,32,56
0500000US49011,49011,"Davis County, Utah",18000,362,9123,526,4846,858,0,181,4846,858,88,147,1161,720,1433,828,834,390,668,467,662,418,4277,995,2200,1123,2077,915,980,713,174,241,378,312,206,237,339,357,0,181,8877,501,2865,709,0,181,2865,709,201,201,1115,548,421,331,381,233,547,423,200,210,6012,856,2267,706,3745,714,2002,749,1430,722,223,188,18,31,31,53,41,74
0500000US49035,49035,"Salt Lake County, Utah",120431,723,63243,409,33546,2351,0,181,33546,2351,1046,518,5569,1458,9923,1820,10460,1963,4854,1165,1694,641,29697,2345,11753,1641,17944,2213,9219,1801,5703,1356,1790,758,1232,555,0,181,0,181,57188,664,17647,1972,0,181,17647,1972,610,353,5521,1234,5164,1165,4588,1023,1103,535,661,468,39541,1983,19973,2052,19568,1949,10834,1653,5699,1344,2094,798,706,782,95,159,140,145
0500000US49049,49049,"Utah County, Utah",37909,394,19609,199,9539,1262,0,181,9539,1262,678,684,1855,882,2332,868,2915,959,1037,446,722,423,10070,1282,3740,900,6330,1223,3298,877,1763,763,835,579,312,341,122,202,0,181,18300,335,4941,805,0,181,4941,805,211,240,1497,546,1561,466,1074,493,385,331,213,175,13359,839,7101,1018,6258,993,3516,743,2114,770,266,203,274,209,88,111,0,181
0500000US49057,49057,"Weber County, Utah",25351,452,12864,269,6369,1009,0,181,6369,1009,307,256,1837,811,1118,558,1826,762,879,482,402,384,6495,1002,2277,759,4218,1001,2247,787,1364,524,460,375,147,169,0,181,0,181,12487,326,4404,939,0,181,4404,939,291,321,1322,659,1381,513,901,469,428,371,81,99,8083,1038,4905,908,3178,877,1747,658,1125,536,188,224,118,192,0,181,0,181
0500000US51013,51013,"Arlington County, Virginia",26408,301,13584,261,6308,1517,0,192,6308,1517,136,234,235,172,1376,941,1458,775,1215,630,1888,846,7276,1629,2402,1119,4874,1400,1757,1022,2429,1469,337,410,131,129,141,228,79,123,12824,205,6353,1103,0,192,6353,1103,0,192,818,679,549,372,2442,922,1391,717,1153,523,6471,1080,2908,877,3563,821,1874,783,1254,624,194,321,183,182,26,49,32,52
0500000US51041,51041,"Chesterfield County, Virginia",16212,352,8579,479,4243,956,0,192,4243,956,430,690,606,487,570,378,1480,578,455,385,702,442,4336,1013,969,618,3367,1054,1570,896,477,300,364,430,867,678,0,192,89,147,7633,518,2215,639,0,192,2215,639,33,77,340,300,743,422,894,533,0,192,205,211,5418,724,2964,664,2454,658,1205,564,780,404,193,180,231,336,45,77,0,192
0500000US51059,51059,"Fairfax County, Virginia",131230,615,67240,356,40182,2332,0,192,40182,2332,729,493,4754,1549,10118,2591,10749,1665,6339,1319,7493,1703,27058,2393,9397,1735,17661,2342,5755,1347,4052,1395,3002,1301,3047,1085,1037,554,768,534,63990,497,28961,2101,0,192,28961,2101,1101,666,5798,1463,7059,1586,6802,1657,3499,948,4702,875,35029,2188,17523,2352,17506,2298,9181,1569,5559,1650,1532,580,624,351,365,216,245,181
0500000US51107,51107,"Loudoun County, Virginia",29988,324,14997,302,10751,909,0,192,10751,909,357,485,1200,669,1612,791,3367,1053,2221,858,1994,799,4246,1009,1481,586,2765,832,1006,515,758,474,182,193,554,434,265,288,0,192,14991,156,7274,972,0,192,7274,972,203,271,1302,741,2061,874,2014,635,416,285,1278,527,7717,965,3619,820,4098,972,2083,745,1314,622,321,344,323,198,0,192,57,97
0500000US51153,51153,"Prince William County, Virginia",61582,561,31873,418,22884,1594,0,192,22884,1594,675,683,2466,1083,4427,1470,6627,1565,5094,1292,3595,961,8989,1594,3311,711,5678,1367,2373,728,1186,614,1382,842,442,304,151,183,144,240,29709,419,12796,1569,0,192,12796,1569,153,150,1210,529,3668,986,5334,1427,1493,602,938,394,16913,1654,8194,1485,8719,1321,4564,963,2913,960,571,382,602,446,0,192,69,85
0500000US51179,51179,"Stafford County, Virginia",8781,203,4172,231,2592,456,0,192,2592,456,48,82,442,326,563,323,527,290,471,274,541,314,1580,480,557,232,1023,423,468,232,338,257,0,192,39,70,0,192,178,213,4609,237,2051,813,0,192,2051,813,0,192,765,623,684,499,272,198,125,120,205,166,2558,813,1029,737,1529,531,1043,515,208,199,67,92,0,192,122,154,89,149
0500000US51510,51510,"Alexandria city, Virginia",18829,398,9720,258,6477,1037,0,192,6477,1037,0,192,1160,825,1141,816,1572,782,931,953,1673,850,3243,1092,1314,621,1929,1028,447,273,666,775,458,384,131,221,0,192,227,398,9109,399,4467,948,0,192,4467,948,106,198,2179,915,71,129,943,599,704,461,464,354,4642,1172,2287,982,2355,830,1026,565,765,437,247,248,116,202,0,192,201,257
0500000US51710,51710,"Norfolk city, Virginia",13239,144,7929,64,5624,700,0,192,5624,700,0,192,1386,779,3154,905,610,430,397,367,77,95,2305,694,551,306,1754,730,1217,753,348,343,97,164,92,111,0,192,0,192,5310,110,1974,761,0,192,1974,761,291,477,412,328,526,472,434,260,282,240,29,48,3336,776,1399,593,1937,854,1162,620,160,118,282,244,333,299,0,192,0,192
0500000US51810,51810,"Virginia Beach city, Virginia",22758,244,11066,321,6319,775,0,192,6319,775,189,256,274,286,1516,564,2607,825,945,490,788,354,4747,930,2077,685,2670,836,857,416,538,352,642,671,355,324,202,198,76,132,11692,316,4849,895,0,192,4849,895,234,190,1037,572,1397,818,1433,593,293,287,455,319,6843,922,4529,793,2314,581,1295,444,661,411,226,244,0,192,36,65,96,152
0500000US53005,53005,"Benton County, Washington",21729,284,11342,155,5803,860,0,192,5803,860,16,28,923,587,1005,647,1999,689,1280,699,580,362,5539,865,3475,880,2064,642,1245,511,559,352,110,133,40,68,110,142,0,192,10387,288,3767,833,0,192,3767,833,0,192,1097,629,866,459,1111,618,626,475,67,82,6620,772,3428,768,3192,804,1776,602,963,489,262,253,191,222,0,192,0,192
0500000US53011,53011,"Clark County, Washington",21869,486,11129,342,5503,1004,0,192,5503,1004,138,234,1008,522,1195,681,1349,616,1369,696,444,366,5626,1066,2743,722,2883,750,1147,520,1247,761,243,200,203,213,43,71,0,192,10740,281,3103,891,0,192,3103,891,39,63,778,479,726,578,579,294,530,311,451,408,7637,969,3866,895,3771,1038,2225,887,895,587,353,361,173,137,125,119,0,192
0500000US53021,53021,"Franklin County, Washington",26962,392,14264,577,8170,1122,0,192,8170,1122,143,216,1435,655,3289,1091,2420,768,257,254,626,512,6094,1367,2177,959,3917,886,1186,584,1530,743,421,347,396,277,0,192,384,388,12698,508,5140,934,0,192,5140,934,186,168,1950,877,1545,619,1185,643,274,269,0,192,7558,1038,4592,1154,2966,897,1280,501,1309,650,176,172,110,139,0,192,91,147
0500000US53025,53025,"Grant County, Washington",22190,341,12512,356,6952,996,0,192,6952,996,0,192,967,600,3455,990,1692,715,641,494,197,295,5560,1041,1951,537,3609,937,1445,609,1423,703,88,147,653,672,0,192,0,192,9678,129,2695,781,0,192,2695,781,0,192,1265,625,1061,555,299,291,70,118,0,192,6983,814,2902,733,4081,974,1728,675,1922,905,383,310,48,83,0,192,0,192
0500000US53033,53033,"King County, Washington",127214,767,68112,666,35359,2815,0,192,35359,2815,320,424,4237,1431,9235,1949,10637,1740,5393,1312,5537,1291,32753,2925,11154,1479,21599,2939,7270,1323,7441,2098,3690,1398,2011,1034,840,603,347,286,59102,500,18875,2394,0,192,18875,2394,250,216,3515,1092,3943,1313,5739,1431,3191,979,2237,730,40227,2481,19118,2159,21109,2272,8848,1679,6295,1238,2898,861,1877,849,806,719,385,230
0500000US53053,53053,"Pierce County, Washington",50049,510,25973,467,14564,1446,0,192,14564,1446,273,372,848,591,4257,1188,4380,1080,3291,1059,1515,551,11409,1494,4992,861,6417,1339,3110,1037,1717,751,677,548,542,347,277,255,94,158,24076,297,6197,1123,0,192,6197,1123,76,101,1377,636,1604,671,1756,604,1157,548,227,180,17879,1206,11135,1387,6744,1350,2857,899,1773,807,1354,582,599,415,60,71,101,123
0500000US53061,53061,"Snohomish County, Washington",43626,551,23457,356,11920,1243,0,192,11920,1243,170,209,972,805,2801,753,3553,1085,1922,617,2502,665,11537,1289,3645,1091,7892,1099,3437,812,1697,764,1493,786,933,471,188,194,144,159,20169,432,7085,1397,0,192,7085,1397,0,192,1488,905,2206,759,2496,793,575,327,320,264,13084,1421,6802,1441,6282,1420,3266,985,1920,941,648,449,322,244,126,143,0,192
0500000US53063,53063,"Spokane County, Washington",15405,236,8011,122,3183,813,0,192,3183,813,31,60,93,143,1117,557,1247,485,145,180,550,449,4828,865,2695,924,2133,653,1223,543,289,342,239,234,382,303,0,192,0,192,7394,197,2043,563,0,192,2043,563,224,203,84,102,545,401,859,359,189,182,142,137,5351,574,2382,589,2969,667,2058,685,466,270,39,67,147,236,259,345,0,192
0500000US53067,53067,"Thurston County, Washington",13171,221,6673,251,4175,591,0,192,4175,591,199,233,445,359,372,317,1779,654,940,540,440,353,2498,610,1619,601,879,433,311,326,234,229,260,217,74,119,0,192,0,192,6498,211,2222,564,0,192,2222,564,0,192,253,257,333,332,565,284,983,424,88,148,4276,555,2425,636,1851,625,637,432,832,448,324,255,58,99,0,192,0,192
0500000US53077,53077,"Yakima County, Washington",71915,673,37515,422,16813,1922,0,192,16813,1922,433,264,2926,844,5646,1592,5683,1112,1569,731,556,440,20702,1932,7782,1277,12920,1823,5499,1292,4583,1054,2149,895,553,364,136,143,0,192,34400,546,10170,1169,0,192,10170,1169,826,598,3105,1011,2826,776,2690,828,576,300,147,174,24230,1412,9831,1159,14399,1258,7550,1299,5883,853,423,350,325,275,218,259,0,192
0500000US55025,55025,"Dane County, Wisconsin",20230,211,10897,284,7200,726,0,145,7200,726,171,191,3014,982,1254,811,1659,771,777,445,325,214,3697,751,1630,828,2067,802,1129,601,332,340,78,130,528,598,0,145,0,145,9333,310,3039,1020,0,145,3039,1020,80,130,1507,961,762,506,509,322,145,190,36,66,6294,1134,2071,701,4223,1088,2171,953,1120,513,300,254,433,334,94,139,105,152
0500000US55079,55079,"Milwaukee County, Wisconsin",86344,511,44457,347,23317,1347,0,145,23317,1347,990,495,6043,1336,6001,1183,6336,1349,2780,762,1167,484,21140,1411,10171,992,10969,1342,5016,1041,3071,724,1751,680,657,329,398,309,76,90,41887,365,12751,1456,0,145,12751,1456,169,162,3809,916,3979,791,3122,868,1416,490,256,165,29136,1513,16315,1441,12821,1544,7753,1198,2964,575,921,438,971,462,139,162,73,70
0500000US55101,55101,"Racine County, Wisconsin",15148,187,7993,262,4335,734,0,145,4335,734,0,145,541,498,1596,586,1715,646,389,299,94,85,3658,801,2137,602,1521,640,734,322,421,464,190,217,176,187,0,145,0,145,7155,302,2028,688,0,145,2028,688,99,162,370,296,554,385,811,378,194,201,0,145,5127,748,2931,699,2196,735,878,497,1035,551,170,160,113,177,0,145,0,145
0500000US55133,55133,"Waukesha County, Wisconsin",11381,239,6140,224,2930,622,0,145,2930,622,0,145,646,327,815,548,725,478,264,160,480,312,3210,637,1155,446,2055,739,829,419,644,570,204,308,378,326,0,145,0,145,5241,126,2442,537,0,145,2442,537,21,41,239,169,889,407,755,407,365,263,173,182,2799,556,1418,526,1381,491,881,483,215,179,213,243,72,83,0,145,0,145
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",76565,615,35896,514,9192,1333,0,214,9192,1333,991,451,3478,864,1321,535,1864,792,1231,692,307,243,26704,1488,21687,1450,5017,1135,3556,955,1254,558,87,126,0,214,120,199,0,214,40669,262,7249,1264,0,214,7249,1264,141,161,3311,800,1900,652,1354,571,390,317,153,178,33420,1317,27535,1385,5885,1020,3831,787,954,484,612,366,377,301,111,130,0,214
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",162377,1023,75031,817,25363,1883,0,214,25363,1883,1497,616,9554,1547,5386,996,5349,885,2276,619,1301,431,49668,1988,34189,1740,15479,1589,10054,1482,3347,805,889,412,765,359,141,160,283,264,87346,527,23150,1552,0,214,23150,1552,717,386,9607,1317,6268,1106,3934,777,2071,648,553,331,64196,1637,51774,1708,12422,1683,7293,1178,3693,793,781,441,544,290,84,101,27,43
0500000US72025,72025,"Caguas Municipio, Puerto Rico",110674,853,50360,578,16985,1449,0,214,16985,1449,253,265,5338,1039,3109,845,3762,942,1817,625,2706,815,33375,1383,23242,1408,10133,1319,6498,1160,1993,611,688,356,556,373,309,248,89,147,60314,628,14375,1392,0,214,14375,1392,283,286,4371,1022,4139,858,3310,847,1583,757,689,464,45939,1484,35560,1744,10379,1163,6721,1187,2243,586,627,464,740,371,48,81,0,214
0500000US72031,72031,"Carolina Municipio, Puerto Rico",137095,1105,61299,659,23175,1888,0,214,23175,1888,723,372,9825,1495,4954,1126,4722,945,1699,558,1252,631,38124,2149,26509,1748,11615,1451,6930,1130,2577,855,734,431,803,451,433,371,138,181,75796,777,23112,1604,0,214,23112,1604,954,493,6612,1225,7108,1241,5727,1253,1997,703,714,486,52684,1650,37511,1436,15173,1478,10401,1380,3293,834,963,412,516,330,0,214,0,214
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",78295,930,35958,860,15124,1561,0,214,15124,1561,292,315,3292,931,2100,702,3491,928,2284,708,3665,925,20834,1522,14424,1383,6410,1464,3828,1142,1521,593,582,414,201,177,35,60,243,225,42337,307,12008,1292,0,214,12008,1292,512,395,2548,827,3068,740,2957,848,1732,615,1191,451,30329,1298,23672,1352,6657,1146,3839,908,1728,582,406,229,458,311,0,214,226,185
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",70065,671,33331,433,7113,1169,0,214,7113,1169,378,310,3060,994,1510,531,1366,577,448,406,351,271,26218,1246,19180,1538,7038,1308,4962,1197,1726,714,226,237,109,125,0,214,15,28,36734,454,6129,1101,0,214,6129,1101,255,264,2669,864,1447,526,1135,497,492,436,131,151,30605,1133,25542,1452,5063,1216,3267,932,1200,563,527,403,0,214,69,114,0,214
0500000US72113,72113,"Ponce Municipio, Puerto Rico",126436,713,59137,601,16215,1603,0,214,16215,1603,1142,471,7047,1377,3865,847,2314,699,1152,442,695,369,42922,1594,30669,1744,12253,1506,9171,1383,2238,729,333,379,274,216,237,219,0,214,67299,404,12434,1434,0,214,12434,1434,556,366,4667,1083,3847,723,2471,702,557,364,336,253,54865,1406,43795,1849,11070,1698,7647,1313,2130,617,834,435,378,293,81,131,0,214
0500000US72127,72127,"San Juan Municipio, Puerto Rico",306493,1467,137625,960,50132,2598,0,214,50132,2598,1658,553,17057,1835,10053,1735,9269,1368,4886,845,7209,1380,87493,2625,60071,2721,27422,1898,15635,1565,7101,1090,1778,635,1696,592,866,490,346,287,168868,1190,41565,2243,0,214,41565,2243,1493,580,12282,1411,10940,1572,10214,1416,4207,923,2429,784,127303,2348,96014,2523,31289,2621,19415,1865,7238,1315,2423,731,1519,603,298,252,396,229
