GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US01077,01077,"Lauderdale County, Alabama",88900,240,42348,251,10845,559,587,179,353,122,234,120,739,181,621,165,118,88,2156,273,1891,281,265,92,2194,290,1998,290,196,93,2437,205,2257,207,180,98,2359,478,2133,474,226,121,373,135,354,133,19,32,31503,510,46552,239,11948,548,561,171,282,117,279,129,490,167,437,165,53,49,2646,328,2298,333,348,120,1919,309,1661,294,258,108,2279,230,2152,238,127,70,3480,479,3063,427,417,166,573,184,488,166,85,82,34604,471
0500000US01079,01079,"Lawrence County, Alabama",33021,147,16135,172,3916,221,187,76,137,62,50,48,153,77,133,73,20,30,1057,145,1034,147,23,25,823,178,790,172,33,34,1095,158,1037,162,58,45,492,138,434,129,58,52,109,68,61,40,48,49,12219,206,16886,176,3914,290,146,61,75,47,71,43,329,128,215,103,114,79,916,153,828,150,88,68,897,164,798,159,99,82,811,159,738,165,73,52,748,154,665,138,83,56,67,49,67,49,0,119,12972,239
0500000US01081,01081,"Lee County, Alabama",129981,257,64119,214,25238,643,1074,240,509,205,565,129,709,180,594,182,115,65,3570,358,3261,375,309,117,3474,319,3066,323,408,138,3456,268,3177,272,279,106,10899,608,10341,564,558,150,2056,293,1905,299,151,69,38881,640,65862,222,25505,485,912,186,228,102,684,169,824,175,741,179,83,52,3589,271,3342,277,247,82,3369,293,3140,286,229,79,3096,237,2886,227,210,59,11468,547,10979,560,489,175,2247,293,2052,278,195,88,40357,537
0500000US01083,01083,"Limestone County, Alabama",75877,235,38483,209,9337,478,539,177,216,109,323,143,523,143,471,140,52,44,2111,239,1941,226,170,104,2179,247,1941,248,238,107,2162,189,1941,193,221,109,1467,341,1344,292,123,97,356,133,326,130,30,34,29146,495,37394,178,9264,358,505,119,219,85,286,103,422,149,370,150,52,41,2079,249,1858,251,221,86,2205,242,1926,236,279,91,1951,155,1746,153,205,101,1824,264,1649,267,175,88,278,96,243,96,35,35,28130,417
0500000US01085,01085,"Lowndes County, Alabama",11148,58,5229,51,1303,79,53,46,49,46,4,6,86,43,70,37,16,16,445,84,342,72,103,50,226,68,185,63,41,20,375,81,301,75,74,38,88,39,71,40,17,16,30,28,18,24,12,13,3926,90,5919,55,1422,107,89,53,74,50,15,22,79,41,64,35,15,17,262,62,183,54,79,42,348,83,273,75,75,35,453,72,390,69,63,36,181,63,163,63,18,19,10,12,3,5,7,12,4497,91
0500000US01087,01087,"Macon County, Alabama",20973,101,9623,91,3481,252,196,71,129,60,67,40,75,52,64,46,11,21,462,112,384,108,78,75,571,117,532,109,39,33,777,159,711,161,66,46,1262,302,425,312,837,363,138,85,26,37,112,83,6142,246,11350,82,4326,224,92,50,70,46,22,25,122,51,65,42,57,35,567,134,492,127,75,42,539,115,535,120,4,15,509,120,494,119,15,17,2194,293,698,271,1496,465,303,102,103,61,200,89,7024,221
0500000US01089,01089,"Madison County, Alabama",311325,588,152334,413,45969,1107,2845,389,1107,261,1738,296,2156,322,1844,287,312,106,8970,552,7963,569,1007,221,9095,513,7657,498,1438,301,8945,414,7842,460,1103,254,11257,848,9409,810,1848,417,2701,426,2310,401,391,120,106365,1060,158991,410,45813,928,2907,363,1143,253,1764,272,2435,301,1973,287,462,139,8542,477,7374,398,1168,233,8499,449,7249,446,1250,228,8658,352,7662,436,996,217,12126,731,9905,645,2221,498,2646,371,2070,340,576,168,113178,906
0500000US01091,01091,"Marengo County, Alabama",20309,125,9568,96,2551,186,139,87,85,63,54,54,58,54,58,54,0,119,563,111,496,117,67,51,742,144,685,146,57,44,873,109,794,110,79,53,105,68,105,68,0,119,71,75,71,75,0,119,7017,169,10741,77,2699,140,147,79,103,62,44,48,46,40,43,40,3,6,577,134,542,134,35,30,801,137,760,132,41,34,682,110,651,110,31,27,314,91,301,90,13,20,132,72,102,57,30,39,8042,148
0500000US01093,01093,"Marion County, Alabama",29774,167,14675,136,3243,151,184,92,107,63,77,59,145,63,145,63,0,119,888,156,828,144,60,92,720,133,704,135,16,25,741,111,725,113,16,18,538,130,468,127,70,56,27,36,0,119,27,36,11432,191,15099,136,3192,233,95,73,84,69,11,17,212,91,212,91,0,119,519,145,519,145,0,119,886,169,841,162,45,50,713,113,684,115,29,32,710,203,639,203,71,72,57,40,57,40,0,119,11907,249
0500000US01095,01095,"Marshall County, Alabama",87060,312,42894,298,10502,338,618,164,422,158,196,90,674,175,587,160,87,71,2758,297,2581,300,177,123,2469,299,2399,308,70,55,2508,215,2373,219,135,82,1318,271,1134,257,184,98,157,75,76,48,81,65,32392,411,44166,306,9863,461,499,183,183,97,316,149,520,164,499,163,21,27,2014,245,1858,222,156,86,2412,276,2312,290,100,63,2450,235,2306,244,144,79,1627,274,1575,265,52,50,341,134,341,134,0,119,34303,452
0500000US01097,01097,"Mobile County, Alabama",392070,564,187998,471,52844,810,3381,382,1919,338,1462,258,3178,396,2289,353,889,208,12117,591,9936,615,2181,302,12383,614,10584,637,1799,268,12320,517,10299,549,2021,304,8177,687,6558,685,1619,424,1288,270,1131,241,157,66,135154,796,204072,388,56265,1002,3070,351,1495,281,1575,256,3220,385,2463,348,757,181,10664,597,8933,547,1731,258,12677,606,10449,576,2228,344,10801,463,9186,463,1615,238,13383,841,10199,747,3184,465,2450,362,1897,335,553,165,147807,937
0500000US01099,01099,"Monroe County, Alabama",22426,145,10774,144,2843,176,98,77,83,74,15,21,130,69,43,44,87,58,713,198,549,203,164,84,744,157,689,161,55,38,830,106,611,110,219,110,283,136,187,112,96,107,45,56,13,21,32,52,7931,177,11652,157,2839,168,16,20,16,20,0,119,79,72,79,72,0,119,626,137,564,134,62,69,846,162,777,176,69,64,801,146,727,144,74,55,464,159,450,159,14,28,7,11,7,11,0,119,8813,184
0500000US01101,01101,"Montgomery County, Alabama",218598,352,103799,311,30668,860,2186,290,1200,257,986,218,1561,291,1253,250,308,129,6318,419,5547,431,771,215,6765,422,5481,422,1284,191,5764,410,4594,386,1170,173,6799,750,5293,680,1506,392,1275,288,879,254,396,121,73131,828,114799,256,33340,833,1784,278,873,193,911,198,1256,274,1005,262,251,99,6755,493,5774,451,981,221,5882,505,4707,481,1175,197,6200,341,4854,384,1346,228,9674,812,7854,737,1820,381,1789,303,1398,277,391,159,81459,865
0500000US01103,01103,"Morgan County, Alabama",113187,299,55395,288,13914,472,886,208,403,150,483,153,832,216,765,216,67,63,3255,309,3062,309,193,80,3267,338,3010,360,257,107,3174,264,2981,263,193,88,2109,339,1880,291,229,123,391,154,162,105,229,109,41481,502,57792,247,14179,458,792,177,437,158,355,112,676,148,660,150,16,25,3202,342,3050,322,152,80,3277,369,2870,334,407,188,3274,244,2977,267,297,108,2621,390,2376,368,245,83,337,132,253,104,84,82,43613,468
0500000US01105,01105,"Perry County, Alabama",10366,91,4703,220,1141,172,160,92,112,88,48,24,79,81,37,50,42,62,181,79,181,79,0,119,310,94,273,91,37,40,264,86,257,86,7,11,124,132,124,132,0,119,23,35,0,119,23,35,3562,235,5663,224,1821,253,201,83,192,82,9,15,32,38,32,38,0,119,300,104,293,107,7,12,406,108,364,105,42,27,281,73,259,70,22,35,555,236,178,80,377,234,46,50,26,44,20,32,3842,108
0500000US01107,01107,"Pickens County, Alabama",19034,99,9020,81,2291,122,138,62,138,62,0,119,323,141,256,113,67,74,389,114,368,113,21,24,535,137,512,137,23,30,647,72,539,83,108,61,230,97,221,99,9,15,29,37,23,36,6,10,6729,135,10014,72,2468,164,100,58,86,52,14,17,100,58,100,58,0,119,378,100,353,101,25,31,785,131,653,141,132,89,512,84,457,85,55,42,541,135,527,138,14,16,52,43,52,43,0,119,7546,170
0500000US01109,01109,"Pike County, Alabama",30939,127,14641,125,5470,300,141,62,85,53,56,40,101,45,88,40,13,15,789,91,719,94,70,44,856,147,813,149,43,28,862,176,774,175,88,68,2286,268,2271,268,15,17,435,174,395,175,40,36,9171,307,16298,108,5997,287,233,115,124,69,109,89,136,82,108,78,28,29,740,134,722,135,18,17,759,139,604,115,155,102,839,126,747,130,92,88,2842,282,2751,274,91,79,448,140,357,127,91,65,10301,277
0500000US01111,01111,"Randolph County, Alabama",21968,155,10734,170,2760,208,176,83,94,42,82,63,68,43,65,43,3,5,694,132,662,128,32,25,712,161,678,159,34,28,620,100,564,108,56,33,466,172,466,172,0,119,24,27,24,27,0,119,7974,253,11234,112,2538,171,206,85,120,84,86,66,114,72,90,67,24,29,706,152,612,155,94,82,472,159,453,158,19,23,535,88,506,89,29,27,448,162,404,158,44,34,57,46,40,41,17,25,8696,201
0500000US01113,01113,"Russell County, Alabama",49348,224,23507,208,6277,310,310,114,90,54,220,104,359,156,338,153,21,24,1280,221,1223,221,57,60,1882,254,1662,225,220,122,1379,204,1259,194,120,59,993,245,845,226,148,98,74,76,74,76,0,119,17230,385,25841,176,6772,338,319,115,132,76,187,92,463,145,405,139,58,32,1061,217,823,179,238,116,1484,260,1411,268,73,42,1637,213,1545,213,92,54,1521,256,1362,254,159,79,287,144,248,142,39,29,19069,342
0500000US01115,01115,"St. Clair County, Alabama",77548,281,38771,248,9168,315,548,155,234,99,314,160,736,221,671,223,65,46,2207,307,2058,299,149,83,2063,296,1845,282,218,98,2480,235,2230,272,250,190,1043,231,884,211,159,86,91,52,71,39,20,32,29603,330,38777,300,8957,355,538,185,197,116,341,156,440,163,334,139,106,79,2220,251,1995,248,225,113,1812,262,1670,256,142,73,2157,203,1934,207,223,90,1458,223,1183,210,275,108,332,126,269,117,63,49,29820,362
0500000US01117,01117,"Shelby County, Alabama",180626,390,88159,291,24350,522,1924,273,535,197,1389,232,1693,243,1349,238,344,118,5664,311,4794,333,870,161,5455,364,4520,369,935,167,5366,243,4326,253,1040,182,3444,449,2979,418,465,127,804,164,567,165,237,95,63809,538,92467,279,25907,575,2002,212,494,137,1508,208,1157,199,871,188,286,116,5621,348,4833,366,788,181,5419,373,4536,349,883,177,4935,266,4013,278,922,192,5407,493,4709,477,698,166,1366,238,1185,225,181,77,66560,588
0500000US01119,01119,"Sumter County, Alabama",13369,135,6049,89,1788,198,117,81,45,44,72,78,90,73,90,73,0,119,282,106,246,106,36,27,491,140,466,139,25,25,440,79,395,74,45,37,322,151,302,151,20,27,46,52,46,52,0,119,4261,169,7320,80,2462,237,137,93,115,93,22,19,117,72,112,72,5,11,314,141,263,140,51,40,481,146,468,148,13,15,689,228,684,230,5,7,684,260,570,259,114,121,40,48,40,48,0,119,4858,238
0500000US01121,01121,"Talladega County, Alabama",79484,261,38673,200,9611,461,626,200,493,193,133,70,593,152,526,149,67,48,2203,229,2156,222,47,35,2229,255,2172,257,57,38,2280,201,2178,210,102,54,1577,459,885,282,692,411,103,57,65,42,38,40,29062,447,40811,225,10504,555,691,194,469,157,222,122,512,150,450,148,62,37,2009,250,1899,259,110,69,2217,265,2068,256,149,85,2227,213,2048,208,179,121,2699,456,2030,377,669,385,149,71,99,61,50,40,30307,543
0500000US01123,01123,"Tallapoosa County, Alabama",40015,128,19190,113,4551,223,195,83,87,73,108,51,284,113,284,113,0,119,848,146,756,129,92,61,1190,180,1171,182,19,21,1409,137,1380,139,29,34,430,145,406,142,24,28,195,101,75,53,120,78,14639,224,20825,144,4799,231,361,111,229,97,132,73,279,138,264,136,15,15,929,144,865,149,64,53,1151,140,1068,143,83,56,1174,112,1063,144,111,94,755,185,684,166,71,56,150,100,143,99,7,12,16026,207
0500000US01125,01125,"Tuscaloosa County, Alabama",181278,379,87977,313,28265,829,1299,198,561,177,738,153,941,202,782,211,159,65,5069,374,4606,387,463,132,4602,351,4091,333,511,137,4483,303,4153,300,330,138,10152,854,9515,856,637,232,1719,409,1592,391,127,60,59712,856,93301,317,31026,794,1206,244,473,142,733,185,1130,274,1015,267,115,64,4344,291,4036,300,308,90,4594,362,4231,330,363,128,4619,368,4220,344,399,128,13026,710,12446,708,580,190,2107,340,1962,322,145,70,62275,712
0500000US01127,01127,"Walker County, Alabama",65218,199,31757,155,7100,273,380,149,192,85,188,106,516,139,516,139,0,119,1758,210,1672,207,86,54,1813,242,1655,221,158,87,1775,166,1726,175,49,36,725,140,630,141,95,65,133,64,98,55,35,38,24657,242,33461,162,7274,281,411,129,270,120,141,60,485,122,459,124,26,27,1628,190,1564,194,64,41,1658,232,1578,225,80,64,1622,173,1491,180,131,71,1357,240,1286,227,71,54,113,60,94,55,19,23,26187,301
0500000US01129,01129,"Washington County, Alabama",17010,105,8593,121,2329,148,74,72,66,71,8,11,162,95,120,80,42,56,617,140,572,142,45,57,603,144,581,140,22,28,665,118,665,118,0,119,174,82,134,79,40,57,34,42,22,37,12,22,6264,162,8417,105,2011,141,30,47,30,47,0,119,45,44,45,44,0,119,569,148,539,150,30,46,597,167,597,167,0,119,417,97,408,94,9,18,353,121,255,114,98,86,0,119,0,119,0,119,6406,175
0500000US01131,01131,"Wilcox County, Alabama",11702,85,5526,91,1530,146,163,86,86,74,77,46,145,73,145,73,0,119,253,110,213,106,40,38,505,160,436,148,69,49,410,81,402,80,8,15,37,32,22,24,15,22,17,28,17,28,0,119,3996,133,6176,78,1554,119,165,104,146,105,19,24,129,77,95,60,34,44,236,93,167,70,69,65,481,106,451,109,30,32,425,86,365,82,60,33,118,72,100,66,18,26,0,119,0,119,0,119,4622,129
0500000US01133,01133,"Winston County, Alabama",24044,219,11844,218,2618,244,120,94,101,91,19,46,70,53,70,53,0,119,609,185,609,185,0,119,872,176,872,176,0,119,662,134,624,143,38,43,278,141,275,141,3,5,7,9,5,8,2,4,9226,253,12200,150,2654,206,98,61,37,38,61,48,118,61,118,61,0,119,397,118,395,118,2,4,809,190,809,190,0,119,671,116,671,116,0,119,553,152,527,151,26,40,8,14,8,14,0,119,9546,230
0500000US02013,02013,"Aleutians East Borough, Alaska",3641,763,2629,638,177,47,13,10,13,10,0,109,11,7,11,7,0,109,36,13,36,13,0,109,48,23,38,15,10,16,48,22,47,23,1,5,18,21,8,14,10,16,3,5,1,4,2,3,2452,628,1012,243,146,45,9,7,9,7,0,109,3,4,3,4,0,109,30,14,30,14,0,109,39,14,39,14,0,109,43,22,42,20,1,3,18,13,18,13,0,109,4,4,2,3,2,3,866,239
0500000US02016,02016,"Aleutians West Census Area, Alaska",6166,1011,4704,984,354,83,31,15,31,15,0,109,13,10,13,10,0,109,67,25,67,25,0,109,59,23,59,23,0,109,55,21,55,21,0,109,123,72,41,40,82,64,6,6,6,6,0,109,4350,992,1462,184,260,61,17,11,14,10,3,4,6,7,6,7,0,109,77,26,77,26,0,109,59,22,59,22,0,109,68,25,68,25,0,109,16,10,12,9,4,4,17,13,14,11,3,5,1202,174
0500000US02020,02020,"Anchorage Municipality, Alaska",271050,421,137044,349,39414,837,2011,289,1145,239,866,164,2029,262,1915,252,114,68,8190,519,7676,505,514,199,7968,497,7418,528,550,190,8979,419,8324,397,655,161,8263,625,6488,695,1775,562,1974,296,1461,282,513,162,97630,847,134006,350,40451,837,1880,267,727,170,1153,226,2249,293,2022,285,227,112,7389,494,6930,518,459,182,7749,565,7220,524,529,159,8748,456,8398,442,350,124,9808,688,7837,628,1971,350,2628,351,2159,303,469,121,93555,860
0500000US02050,02050,"Bethel Census Area, Alaska",15784,67,8252,88,2817,113,224,63,206,65,18,14,218,45,210,46,8,9,818,83,812,81,6,7,721,111,718,112,3,5,714,89,701,87,13,13,62,40,57,41,5,8,60,27,46,23,14,12,5435,138,7532,76,2838,150,215,69,212,68,3,5,165,50,165,50,0,109,724,89,724,89,0,109,664,94,661,93,3,5,723,85,717,85,6,6,265,96,265,96,0,109,82,42,69,40,13,19,4694,148
0500000US02060,02060,"Bristol Bay Borough, Alaska",997,128,509,76,178,45,19,16,19,16,0,109,0,109,0,109,0,109,32,20,32,20,0,109,67,31,67,31,0,109,43,25,32,21,11,12,14,12,11,10,3,5,3,5,3,5,0,109,331,65,488,76,186,64,6,8,6,8,0,109,12,12,12,12,0,109,58,28,52,27,6,9,45,26,45,26,0,109,30,21,29,20,1,3,32,19,32,19,0,109,3,6,3,6,0,109,302,58
0500000US02068,02068,"Denali Borough, Alaska",1098,293,629,167,107,50,0,109,0,109,0,109,0,109,0,109,0,109,25,24,25,24,0,109,36,26,27,22,9,13,30,28,30,28,0,109,16,17,16,17,0,109,0,109,0,109,0,109,522,154,469,149,164,73,13,16,0,109,13,16,3,6,3,6,0,109,45,31,34,28,11,17,45,27,34,22,11,17,21,21,21,21,0,109,20,21,14,17,6,10,17,16,6,10,11,12,305,114
0500000US02070,02070,"Dillingham Census Area, Alaska",4564,33,2393,44,815,51,38,16,30,16,8,9,40,16,40,16,0,109,174,39,162,36,12,17,228,47,228,47,0,109,302,49,302,49,0,109,16,12,7,7,9,9,17,14,10,9,7,10,1578,43,2171,33,805,58,33,17,30,18,3,5,33,18,33,18,0,109,176,37,176,37,0,109,202,31,198,30,4,8,213,40,213,40,0,109,113,34,109,33,4,7,35,24,22,17,13,15,1366,55
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",89672,255,47455,252,14034,639,618,170,298,145,320,106,699,165,557,158,142,94,2578,326,2250,308,328,114,2855,267,2515,298,340,156,2623,217,2442,224,181,93,3998,595,3650,589,348,139,663,198,606,193,57,41,33421,670,42217,228,13057,564,411,132,274,101,137,68,526,148,460,143,66,40,2598,283,2186,279,412,151,2338,276,2075,273,263,113,2532,219,2295,219,237,112,3694,408,3349,382,345,134,958,227,891,219,67,52,29160,564
0500000US02100,02100,"Haines Borough, Alaska",1583,474,833,276,213,95,4,6,4,6,0,109,0,109,0,109,0,109,89,67,89,67,0,109,77,70,77,70,0,109,21,17,16,16,5,8,1,3,0,109,1,3,21,35,21,35,0,109,620,236,750,219,173,63,31,29,21,24,10,16,38,37,38,37,0,109,16,16,9,11,7,11,53,33,53,33,0,109,35,33,35,33,0,109,0,109,0,109,0,109,0,109,0,109,0,109,577,192
0500000US02105,02105,"Hoonah-Angoon Census Area, Alaska",1941,191,998,159,169,45,6,8,6,8,0,109,8,8,8,8,0,109,20,12,20,12,0,109,36,20,36,20,0,109,63,22,63,22,0,109,17,14,12,11,5,8,19,26,19,26,0,109,829,134,943,57,170,40,3,5,0,109,3,5,18,13,18,13,0,109,40,19,40,19,0,109,42,17,42,17,0,109,31,13,31,13,0,109,16,14,16,14,0,109,20,20,20,20,0,109,773,52
0500000US02110,02110,"Juneau City and Borough, Alaska",29799,112,15121,158,4015,271,221,91,141,73,80,41,157,72,142,72,15,18,881,159,865,159,16,11,800,143,768,140,32,24,1035,115,981,108,54,41,794,205,667,196,127,59,127,70,119,71,8,7,11106,258,14678,141,4029,279,212,85,77,61,135,67,125,54,93,51,32,31,679,122,649,121,30,30,909,175,789,168,120,81,947,134,871,149,76,54,916,215,798,214,118,63,241,91,206,88,35,34,10649,273
0500000US02122,02122,"Kenai Peninsula Borough, Alaska",52021,162,27217,177,6803,299,330,99,236,95,94,43,347,79,336,80,11,10,1455,164,1265,156,190,98,1591,174,1442,170,149,61,1940,161,1762,156,178,91,941,222,874,212,67,49,199,78,174,72,25,26,20414,293,24804,190,6557,272,255,117,197,117,58,38,361,99,325,84,36,34,1561,193,1424,197,137,75,1352,173,1279,168,73,45,1642,146,1511,149,131,81,1088,201,808,169,280,103,298,99,252,91,46,48,18247,265
0500000US02130,02130,"Ketchikan Gateway Borough, Alaska",12866,72,6459,143,1509,166,78,55,67,49,11,17,135,85,131,84,4,7,382,87,309,85,73,56,318,84,285,89,33,30,388,107,333,109,55,45,174,95,94,64,80,66,34,33,34,33,0,109,4950,169,6407,154,1545,195,111,64,59,50,52,54,32,28,13,14,19,24,354,102,268,93,86,59,374,89,343,89,31,36,442,105,424,106,18,25,220,115,220,115,0,109,12,17,12,17,0,109,4862,181
0500000US02150,02150,"Kodiak Island Borough, Alaska",12689,127,6651,195,1961,277,239,100,144,78,95,65,37,37,28,32,9,17,618,110,506,118,112,50,277,97,249,94,28,32,420,122,420,122,0,109,313,214,166,130,147,143,57,58,0,109,57,58,4690,301,6038,195,1863,211,179,90,103,72,76,54,81,62,59,56,22,32,274,110,178,92,96,72,479,112,439,109,40,37,422,144,396,146,26,29,263,126,226,121,37,48,165,90,107,77,58,51,4175,160
0500000US02164,02164,"Lake and Peninsula Borough, Alaska",1497,144,733,87,339,80,34,20,28,18,6,9,17,9,13,7,4,6,62,22,58,23,4,6,103,42,99,42,4,6,108,36,108,36,0,109,8,9,8,9,0,109,7,7,7,7,0,109,394,69,764,87,312,68,40,19,40,19,0,109,11,11,11,11,0,109,62,24,57,24,5,8,53,26,47,25,6,8,127,37,122,36,5,8,6,7,3,5,3,5,13,11,13,11,0,109,452,64
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",80179,169,41451,153,11964,303,597,115,336,87,261,85,616,156,527,153,89,51,2589,212,2172,205,417,108,3082,239,2686,230,396,111,3405,205,3020,212,385,153,1387,239,1132,240,255,113,288,106,212,95,76,55,29487,322,38728,128,11813,419,467,118,272,90,195,89,478,117,401,104,77,42,2361,186,2102,183,259,87,2805,217,2470,221,335,103,2969,185,2515,176,454,147,2014,289,1503,221,511,196,719,156,485,121,234,93,26915,404
0500000US02180,02180,"Nome Census Area, Alaska",8666,67,4641,62,1408,104,79,17,79,17,0,109,107,29,107,29,0,109,427,66,427,66,0,109,334,54,334,54,0,109,369,67,369,67,0,109,78,60,63,48,15,24,14,11,13,11,1,3,3233,100,4025,48,1451,127,85,23,85,23,0,109,103,48,103,48,0,109,384,65,384,65,0,109,236,42,232,42,4,6,396,81,392,81,4,6,181,55,162,55,19,16,66,53,58,53,8,8,2574,122
0500000US02185,02185,"North Slope Borough, Alaska",8457,74,4673,154,1326,156,53,21,53,21,0,109,147,74,147,74,0,109,233,41,233,41,0,109,276,79,276,79,0,109,577,142,574,142,3,4,30,21,30,21,0,109,10,13,10,13,0,109,3347,208,3784,155,1008,114,56,26,50,25,6,8,142,45,142,45,0,109,191,49,191,49,0,109,170,48,170,48,0,109,266,65,266,65,0,109,131,56,128,55,3,5,52,33,37,28,15,18,2776,171
0500000US02188,02188,"Northwest Arctic Borough, Alaska",6936,39,3709,41,1216,80,82,25,69,21,13,10,128,31,124,31,4,6,223,36,223,36,0,109,312,36,312,36,0,109,361,42,351,42,10,12,99,49,94,49,5,8,11,13,11,13,0,109,2493,79,3227,39,1182,66,51,17,51,17,0,109,70,21,70,21,0,109,299,37,296,36,3,5,305,35,305,35,0,109,315,35,299,36,16,12,102,40,91,40,11,10,40,20,40,20,0,109,2045,59
0500000US02195,02195,"Petersburg Census Area, Alaska",3669,58,2017,101,434,80,13,19,0,109,13,19,46,45,46,45,0,109,138,59,138,59,0,109,96,50,96,50,0,109,92,52,92,52,0,109,24,30,20,28,4,12,25,34,25,34,0,109,1583,102,1652,105,487,154,19,15,5,8,14,12,0,109,0,109,0,109,27,32,27,32,0,109,60,44,60,44,0,109,228,115,218,114,10,17,39,33,39,33,0,109,114,86,102,80,12,21,1165,118
